Player,College,DraftYear,DraftRound,DraftPick,Season,SeasonNum,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
Cameron Payne,Murray State,2015,1,14,2022,8,28,PHO,PG,48,15,968,13.2,0.512,0.408,0.141,1.3,11.0,6.1,32.6,1.7,0.7,14.4,24.8,0.0,1.0,1.1,0.053,-0.5,-0.7,-1.2,0.2,
Cameron Payne,Murray State,2015,1,14,2023,9,29,2TM,PG,78,10,1304,12.8,0.566,0.555,0.139,1.8,8.1,4.9,21.9,1.6,0.8,11.4,19.1,1.4,1.0,2.4,0.089,-0.5,-0.6,-1.1,0.3,
Cameron Payne,Murray State,2015,1,14,2024,10,30,NYK,PG,72,5,1090,13.8,0.532,0.574,0.121,1.5,9.4,5.5,25.5,1.8,1.4,10.0,20.8,1.3,1.0,2.3,0.099,-0.1,-0.2,-0.2,0.5,
Caris LeVert,Michigan,2016,1,20,2016,1,22,BRK,SF,57,26,1237,12.3,0.556,0.484,0.245,2.0,13.9,8.0,13.7,1.9,0.5,12.3,16.6,0.8,1.0,1.8,0.07,-1.3,0.3,-1.1,0.3,
Caris LeVert,Michigan,2016,1,20,2017,2,23,BRK,SF,71,10,1864,14.2,0.525,0.333,0.254,3.0,11.9,7.4,26.0,2.1,0.9,15.8,22.5,0.7,1.6,2.3,0.058,-0.8,0.0,-0.8,0.6,
Caris LeVert,Michigan,2016,1,20,2018,3,24,BRK,SF,40,25,1063,14.9,0.509,0.319,0.255,3.5,11.4,7.5,23.2,1.9,1.0,11.4,24.0,0.5,1.2,1.7,0.077,-0.3,0.5,0.2,0.6,
Caris LeVert,Michigan,2016,1,20,2019,4,25,BRK,SG,45,31,1330,16.1,0.514,0.301,0.269,3.9,10.7,7.4,25.0,1.9,0.6,12.6,29.5,0.1,1.4,1.5,0.055,0.6,-0.9,-0.3,0.5,
Caris LeVert,Michigan,2016,1,20,2020,5,26,2TM,SG,47,39,1486,17.8,0.531,0.317,0.221,2.5,13.1,7.8,25.4,2.1,1.7,10.2,28.7,0.9,1.5,2.4,0.077,0.9,-0.5,0.4,0.9,
Caris LeVert,Michigan,2016,1,20,2021,6,27,2TM,SG,58,49,1781,15.1,0.525,0.3,0.226,2.7,10.7,6.7,22.0,1.4,1.1,10.3,25.4,1.2,1.0,2.2,0.059,0.0,-1.2,-1.2,0.4,
Caris LeVert,Michigan,2016,1,20,2022,7,28,CLE,SG,74,30,2237,12.4,0.546,0.437,0.243,2.8,12.1,7.4,18.0,1.6,1.0,12.4,18.7,1.4,3.1,4.4,0.095,-1.0,0.8,-0.2,1.0,
Caris LeVert,Michigan,2016,1,20,2023,8,29,CLE,SG,68,10,1958,14.6,0.524,0.405,0.245,2.3,13.7,8.0,25.7,1.9,1.6,11.4,23.1,1.0,2.6,3.6,0.088,-0.6,0.8,0.2,1.1,
Caris LeVert,Michigan,2016,1,20,2024,9,30,2TM,SG,64,3,1596,15.2,0.582,0.474,0.259,2.8,11.0,6.9,18.1,1.7,1.9,10.2,19.4,2.4,1.6,4.0,0.119,0.8,0.1,0.9,1.2,
Caris LeVert,Michigan,2016,1,20,2025,10,31,DET,SG,6,0,115,7.3,0.491,0.472,0.361,0.9,7.2,4.1,14.7,2.1,0.0,17.7,18.0,-0.1,0.1,0.0,0.009,-5.0,-1.1,-6.1,-0.1,
Carrick Felix,Arizona State,2013,2,33,2013,1,23,CLE,SG,7,0,38,13.3,0.603,0.357,0.286,2.9,15.1,8.9,18.2,0.0,0.0,20.2,23.2,0.0,0.0,0.0,0.057,-1.3,-2.2,-3.4,0.0,
Carsen Edwards,Purdue,2019,2,33,2019,1,21,BOS,SG,37,0,351,6.9,0.444,0.594,0.148,1.9,12.4,7.2,9.3,1.7,1.1,9.9,18.4,-0.3,0.4,0.1,0.014,-4.4,-0.2,-4.6,-0.2,
Carsen Edwards,Purdue,2019,2,33,2020,2,22,BOS,SG,31,1,276,10.2,0.527,0.568,0.117,1.2,9.4,5.2,7.4,1.2,0.3,5.7,19.3,0.1,0.2,0.3,0.051,-3.2,-1.3,-4.5,-0.2,
Carsen Edwards,Purdue,2019,2,33,2021,3,23,DET,SG,4,0,79,5.5,0.378,0.533,0.033,2.6,5.8,4.1,26.2,1.2,0.0,14.1,19.2,-0.1,0.0,-0.1,-0.075,-6.0,-3.4,-9.3,-0.1,
Carter Bryant,Arizona,2025,1,14,2025,1,20,SAS,PF,6,0,44,4.5,0.46,0.4,0.2,0.0,12.8,6.7,0.0,2.2,2.1,15.5,18.7,-0.1,0.1,0.0,-0.029,-7.0,-1.3,-8.4,-0.1,
Cason Wallace,Kentucky,2023,1,10,2023,1,20,OKC,SG,82,13,1692,12.0,0.612,0.529,0.084,3.6,8.6,6.2,8.9,2.2,2.0,8.9,12.9,1.9,2.1,4.0,0.115,-0.9,1.0,0.1,0.9,
Cason Wallace,Kentucky,2023,1,10,2024,2,21,OKC,SG,68,43,1876,12.3,0.562,0.425,0.076,4.1,8.8,6.5,11.5,3.1,1.9,10.5,12.8,1.8,3.4,5.2,0.133,-1.5,2.6,1.0,1.5,
Cason Wallace,Kentucky,2023,1,10,2025,3,22,OKC,SG,9,9,268,14.2,0.601,0.588,0.118,3.8,9.7,6.8,13.7,4.2,1.1,12.3,13.2,0.3,0.6,1.0,0.17,-1.1,3.4,2.3,0.3,
Cassius Stanley,Duke,2020,2,54,2020,1,21,IND,SG,24,0,93,5.5,0.383,0.302,0.209,9.4,13.9,11.7,1.4,0.5,1.7,2.1,22.0,-0.2,0.1,-0.1,-0.05,-7.2,-4.0,-11.2,-0.2,
Cassius Stanley,Duke,2020,2,54,2021,2,22,DET,SG,9,1,155,8.0,0.516,0.37,0.217,3.3,10.3,6.6,3.9,1.6,1.2,10.6,15.6,0.0,0.1,0.1,0.021,-4.9,-1.0,-5.8,-0.2,
Cassius Winston,Michigan State,2020,2,53,2020,1,22,WAS,PG,22,0,98,10.8,0.575,0.515,0.182,0.0,9.7,4.9,16.3,0.9,0.9,12.3,17.2,0.1,0.1,0.1,0.066,-2.1,-1.1,-3.2,0.0,
Cassius Winston,Michigan State,2020,2,53,2021,2,23,WAS,PG,7,0,39,6.0,0.549,0.545,0.364,0.0,2.8,1.4,24.4,0.0,0.0,19.0,18.0,0.0,0.0,0.0,0.015,-5.9,-3.5,-9.3,-0.1,
Cedric Coward,Washington State,2025,1,11,2025,1,22,MEM,SG,10,0,265,20.4,0.701,0.424,0.37,5.6,18.2,11.8,16.7,1.8,1.0,9.3,18.4,0.8,0.3,1.1,0.2,3.6,0.8,4.5,0.4,
Chandler Hutchison,Boise State,2018,1,22,2018,1,22,CHI,SF,44,14,895,8.8,0.507,0.239,0.182,3.7,18.9,11.2,5.3,1.2,0.6,10.0,12.2,0.0,0.6,0.6,0.03,-3.4,-0.5,-3.9,-0.4,
Chandler Hutchison,Boise State,2018,1,22,2019,2,23,CHI,SF,28,10,527,12.4,0.521,0.217,0.446,3.6,19.8,11.3,7.4,2.5,1.3,11.4,19.1,0.0,0.7,0.7,0.06,-2.7,0.1,-2.6,-0.1,
Chandler Hutchison,Boise State,2018,1,22,2020,3,24,2TM,SF,25,1,346,6.8,0.469,0.214,0.243,1.9,22.2,12.1,6.3,1.6,1.2,14.9,16.2,-0.5,0.4,-0.1,-0.007,-5.7,0.2,-5.6,-0.3,
Chandler Hutchison,Boise State,2018,1,22,2021,4,25,PHO,SF,6,0,22,1.0,0.694,0.0,1.0,0.0,23.8,12.2,10.5,0.0,0.0,58.1,13.5,-0.1,0.0,0.0,-0.086,-8.0,-0.5,-8.5,0.0,
Chandler Parsons,Florida,2011,2,38,2011,1,23,HOU,SF,63,57,1804,13.3,0.513,0.324,0.142,5.7,13.6,9.6,11.7,2.1,1.2,12.2,16.7,1.6,1.8,3.4,0.09,0.1,0.7,0.8,1.3,ROY-9
Chandler Parsons,Florida,2011,2,38,2012,2,24,HOU,SF,76,76,2758,15.3,0.584,0.421,0.165,3.3,13.2,8.3,15.6,1.4,0.9,12.7,18.3,4.9,2.1,7.0,0.121,2.0,0.0,2.0,2.8,
Chandler Parsons,Florida,2011,2,38,2013,3,25,HOU,SF,74,74,2783,15.9,0.565,0.356,0.224,2.9,12.8,8.2,17.3,1.6,0.8,11.7,19.3,5.1,2.5,7.6,0.131,1.5,0.2,1.7,2.6,
Chandler Parsons,Florida,2011,2,38,2014,4,26,DAL,SF,66,66,2186,16.3,0.567,0.419,0.233,3.2,13.0,8.1,11.4,1.6,0.7,9.5,20.6,3.8,1.7,5.5,0.121,2.0,-0.4,1.6,2.0,
Chandler Parsons,Florida,2011,2,38,2015,5,27,DAL,SF,61,51,1799,16.2,0.589,0.386,0.209,1.8,15.6,8.7,16.0,1.3,1.0,11.8,20.5,2.6,1.6,4.3,0.114,1.8,0.2,2.0,1.8,
Chandler Parsons,Florida,2011,2,38,2016,6,28,MEM,SF,34,34,675,7.7,0.436,0.419,0.194,1.0,13.6,7.1,12.8,1.5,0.7,9.1,17.8,-0.5,0.7,0.2,0.015,-3.6,-0.2,-3.8,-0.3,
Chandler Parsons,Florida,2011,2,38,2017,7,29,MEM,SF,36,8,691,13.6,0.578,0.517,0.115,2.3,13.0,7.5,16.4,1.3,1.5,12.5,18.3,0.7,0.4,1.1,0.077,1.2,-0.4,0.8,0.5,
Chandler Parsons,Florida,2011,2,38,2018,8,30,MEM,SF,25,3,496,8.5,0.484,0.516,0.137,0.9,15.2,7.9,13.4,1.9,1.0,14.2,20.3,-0.6,0.6,0.0,-0.004,-3.9,-0.5,-4.4,-0.3,
Chandler Parsons,Florida,2011,2,38,2019,9,31,ATL,PF,5,0,54,5.6,0.389,0.778,0.0,2.0,12.1,7.0,7.5,3.5,1.6,14.3,16.1,-0.1,0.0,-0.1,-0.065,-4.4,-1.6,-6.0,-0.1,
Charles Bassey,Western Kentucky,2021,2,53,2021,1,21,PHI,C,23,0,168,21.5,0.66,0.085,0.255,14.9,26.1,20.6,6.5,1.5,9.1,13.3,16.1,0.4,0.3,0.8,0.22,-0.4,2.1,1.7,0.2,
Charles Bassey,Western Kentucky,2021,2,53,2022,2,22,SAS,C,35,2,508,18.8,0.658,0.059,0.274,15.5,26.4,20.7,13.2,1.5,5.4,21.3,15.6,0.8,0.6,1.3,0.123,-0.6,1.3,0.7,0.3,
Charles Bassey,Western Kentucky,2021,2,53,2023,3,23,SAS,C,19,0,205,17.7,0.739,0.025,0.15,12.0,28.2,20.0,14.1,1.9,6.9,26.0,11.9,0.3,0.4,0.7,0.157,-1.8,3.1,1.3,0.2,
Charles Bassey,Western Kentucky,2021,2,53,2024,4,24,SAS,C,36,1,376,19.0,0.597,0.0,0.282,15.9,27.4,21.7,6.6,1.8,7.2,14.9,17.5,0.5,0.6,1.1,0.136,-1.7,0.6,-1.1,0.1,
Charles Bassey,Western Kentucky,2021,2,53,2025,5,25,MEM,C,2,0,31,12.7,0.376,0.0,0.375,24.1,28.3,26.2,8.9,1.5,2.9,9.7,13.8,0.0,0.0,0.1,0.079,-3.4,-1.4,-4.8,0.0,
Charles Jenkins,Hofstra,2011,2,44,2011,1,22,GSW,PG,51,28,893,12.4,0.482,0.069,0.134,1.0,7.6,4.3,29.9,1.9,0.5,16.3,19.0,0.4,0.1,0.5,0.028,-2.7,-1.5,-4.2,-0.5,
Charles Jenkins,Hofstra,2011,2,44,2012,2,23,2TM,SG,59,1,441,7.5,0.425,0.017,0.182,2.0,6.0,4.0,14.8,1.8,0.4,13.8,15.5,-0.3,0.3,0.0,-0.005,-4.6,-0.4,-4.9,-0.3,
Chaz Lanier,Tennessee,2025,2,37,2025,1,24,DET,SG,6,0,35,5.6,0.423,0.846,0.0,3.1,3.0,3.0,7.4,1.4,0.0,7.1,16.4,0.0,0.0,0.0,-0.001,-2.3,-1.5,-3.7,0.0,
Cheick Diallo,Kansas,2016,2,33,2016,1,20,NOP,PF,17,0,199,16.8,0.51,0.0,0.276,12.1,26.7,19.4,3.2,1.0,2.9,7.6,20.5,0.2,0.3,0.5,0.111,-1.8,-1.9,-3.7,-0.1,
Cheick Diallo,Kansas,2016,2,33,2017,2,21,NOP,PF,52,0,581,17.0,0.619,0.0,0.375,9.1,29.6,19.7,4.7,0.9,2.9,12.0,17.4,1.1,0.8,1.9,0.157,-1.3,0.1,-1.2,0.1,
Cheick Diallo,Kansas,2016,2,33,2018,3,22,NOP,PF,64,1,896,17.5,0.644,0.015,0.247,8.8,29.3,19.2,5.1,1.5,3.0,14.0,16.0,1.4,1.2,2.6,0.14,-1.1,0.1,-0.9,0.2,
Cheick Diallo,Kansas,2016,2,33,2019,4,23,PHO,C,47,2,479,16.5,0.688,0.021,0.275,6.9,23.7,15.2,6.9,1.1,2.2,16.7,17.0,0.8,0.5,1.3,0.132,-1.1,-0.2,-1.3,0.1,
Cheick Diallo,Kansas,2016,2,33,2021,5,25,DET,C,3,0,31,12.3,0.517,0.0,0.75,13.3,29.4,20.9,0.0,1.6,0.0,8.6,16.1,0.0,0.0,0.1,0.108,-4.2,-3.3,-7.5,0.0,
Chet Holmgren,Gonzaga,2022,1,2,2023,1,21,OKC,C,82,82,2413,20.4,0.632,0.366,0.289,6.2,23.1,15.0,11.6,1.1,7.3,10.9,21.6,4.6,4.4,8.9,0.178,1.8,1.5,3.4,3.3,ROY-2
Chet Holmgren,Gonzaga,2022,1,2,2024,2,22,OKC,C,32,32,877,19.2,0.599,0.34,0.393,6.0,25.0,15.7,9.7,1.3,8.2,12.3,22.0,1.1,2.0,3.2,0.173,0.5,1.9,2.4,1.0,
Chet Holmgren,Gonzaga,2022,1,2,2025,3,23,OKC,PF,6,6,188,19.9,0.681,0.426,0.5,6.6,23.1,15.2,8.6,1.5,4.9,17.0,23.0,0.3,0.4,0.8,0.201,1.3,1.9,3.2,0.2,
Chimezie Metu,USC,2018,2,49,2018,1,21,SAS,PF,29,0,145,6.4,0.389,0.034,0.293,6.8,20.1,13.5,12.0,2.0,1.2,18.6,24.4,-0.5,0.2,-0.3,-0.099,-7.3,-1.4,-8.7,-0.2,
Chimezie Metu,USC,2018,2,49,2019,2,22,SAS,C,18,0,105,22.2,0.608,0.048,0.31,12.3,21.6,16.9,14.9,1.4,5.0,17.3,23.7,0.2,0.1,0.3,0.13,1.7,-0.1,1.7,0.1,
Chimezie Metu,USC,2018,2,49,2020,3,23,SAC,C,36,6,488,14.5,0.571,0.207,0.24,7.0,18.7,12.7,8.2,1.4,3.1,12.8,20.0,0.3,0.3,0.6,0.061,-2.2,-1.3,-3.6,-0.2,
Chimezie Metu,USC,2018,2,49,2021,4,24,SAC,C,60,20,1279,13.4,0.546,0.414,0.203,2.9,25.9,14.3,6.9,1.9,2.2,11.1,18.5,0.1,1.4,1.5,0.056,-1.6,0.1,-1.5,0.2,
Chimezie Metu,USC,2018,2,49,2022,5,25,SAC,PF,66,0,689,17.3,0.639,0.174,0.333,7.8,24.9,16.4,8.1,1.5,2.7,11.3,17.6,1.2,0.8,2.1,0.143,-0.3,0.2,-0.1,0.3,
Chimezie Metu,USC,2018,2,49,2023,6,26,2TM,C,51,12,859,13.3,0.61,0.385,0.262,5.5,19.6,12.7,7.4,2.4,1.6,16.0,16.2,0.5,1.1,1.5,0.085,-2.1,0.8,-1.3,0.2,
Chinanu Onuaku,Louisville,2016,2,37,2016,1,20,HOU,C,5,1,52,12.3,0.799,0.0,0.571,4.2,16.8,10.5,7.8,2.8,1.6,31.3,10.4,0.1,0.1,0.1,0.123,-2.8,1.4,-1.5,0.0,
Chinanu Onuaku,Louisville,2016,2,37,2017,2,21,HOU,C,1,0,22,-3.2,0.4,0.0,0.0,5.2,15.2,10.2,6.4,0.0,0.0,37.5,16.1,-0.1,0.0,-0.1,-0.147,-13.0,-1.7,-14.7,-0.1,
Chris Duarte,Oregon,2021,1,13,2021,1,24,IND,SG,55,39,1541,12.3,0.537,0.411,0.18,2.9,13.6,8.2,10.9,1.8,0.6,11.8,21.1,0.2,0.7,0.9,0.029,-1.2,-1.1,-2.3,-0.1,
Chris Duarte,Oregon,2021,1,13,2022,2,25,IND,SF,46,12,897,8.6,0.496,0.523,0.216,2.4,11.9,7.1,9.7,1.3,0.9,10.1,19.0,-0.5,0.4,0.0,-0.003,-2.9,-1.6,-4.5,-0.6,
Chris Duarte,Oregon,2021,1,13,2023,3,26,SAC,SF,59,11,719,8.4,0.512,0.605,0.157,4.0,12.7,8.3,7.8,1.9,1.0,10.4,14.9,0.0,0.7,0.7,0.047,-3.5,0.1,-3.4,-0.2,
Chris Duarte,Oregon,2021,1,13,2024,4,27,CHI,SG,17,0,74,16.5,0.61,0.577,0.308,7.2,20.9,14.2,16.6,0.0,0.0,3.3,17.2,0.2,0.0,0.3,0.171,2.2,-1.0,1.2,0.1,
Chris Livingston,Kentucky,2023,2,58,2023,1,20,MIL,SF,21,0,90,6.9,0.547,0.227,0.182,3.7,21.5,12.8,7.2,1.1,0.0,17.4,13.8,0.0,0.1,0.1,0.027,-7.0,-1.0,-8.0,-0.1,
Chris Livingston,Kentucky,2023,2,58,2024,2,21,MIL,SF,21,1,106,9.8,0.441,0.296,0.593,10.7,24.6,17.9,6.0,2.3,0.0,15.0,16.6,-0.1,0.2,0.1,0.035,-5.0,-1.1,-6.1,-0.1,
Chris McCullough,Syracuse,2015,1,29,2015,1,20,BRK,PF,24,4,362,12.2,0.47,0.312,0.211,7.6,13.6,10.5,3.7,3.9,2.7,11.2,16.5,-0.1,0.4,0.3,0.043,-2.7,0.4,-2.4,0.0,
Chris McCullough,Syracuse,2015,1,29,2016,2,21,2TM,PF,16,0,80,15.2,0.526,0.219,0.156,12.1,13.3,12.7,4.4,1.2,1.9,8.1,19.9,0.1,0.1,0.1,0.072,-1.2,-2.4,-3.6,0.0,
Chris McCullough,Syracuse,2015,1,29,2017,3,22,WAS,PF,19,0,90,15.8,0.478,0.19,0.333,8.8,22.6,15.7,7.1,0.0,4.9,4.0,24.6,0.1,0.1,0.2,0.081,-0.3,-1.5,-1.8,0.0,
Chris Singleton,Florida State,2011,1,18,2011,1,22,WAS,SF,66,51,1431,8.3,0.462,0.407,0.141,3.4,15.1,9.2,5.0,2.5,1.6,10.3,11.5,0.1,1.5,1.5,0.052,-3.5,1.2,-2.2,-0.1,
Chris Singleton,Florida State,2011,1,18,2012,2,23,WAS,PF,57,11,924,7.8,0.425,0.149,0.29,6.1,16.1,11.0,6.3,2.1,2.1,14.2,15.7,-1.0,1.5,0.5,0.028,-5.6,1.3,-4.3,-0.6,
Chris Singleton,Florida State,2011,1,18,2013,3,24,WAS,SF,25,0,250,8.8,0.481,0.284,0.373,8.2,17.5,12.8,3.5,1.9,1.0,17.9,17.2,-0.2,0.3,0.2,0.033,-3.9,-0.7,-4.6,-0.2,
Christian Braun,Kansas,2022,1,21,2022,1,21,DEN,SG,76,6,1181,10.3,0.568,0.332,0.221,4.8,12.6,8.8,6.4,1.7,1.3,9.9,13.0,0.7,1.2,1.9,0.079,-2.5,0.1,-2.4,-0.1,
Christian Braun,Kansas,2022,1,21,2023,2,22,DEN,SG,82,4,1655,12.1,0.554,0.34,0.277,5.4,14.8,10.2,10.2,1.3,1.8,9.2,15.7,1.5,2.0,3.4,0.1,-1.7,-0.2,-1.9,0.0,
Christian Braun,Kansas,2022,1,21,2024,3,23,DEN,SG,79,77,2675,16.0,0.665,0.273,0.261,4.2,12.2,8.4,10.1,1.5,1.2,8.1,15.8,6.2,1.9,8.0,0.144,0.8,-0.5,0.3,1.6,
Christian Braun,Kansas,2022,1,21,2025,4,24,DEN,SG,9,9,280,11.8,0.54,0.261,0.284,6.8,9.8,8.4,12.7,1.4,1.0,11.6,16.9,0.2,0.4,0.6,0.107,-2.2,-0.7,-2.9,-0.1,
Christian Koloko,Arizona,2022,2,33,2022,1,22,TOR,C,58,19,802,11.4,0.517,0.08,0.393,11.1,13.3,12.1,5.0,1.3,6.9,10.2,10.4,0.7,1.0,1.7,0.104,-4.3,0.8,-3.5,-0.3,
Christian Koloko,Arizona,2022,2,33,2024,2,24,LAL,C,37,0,342,13.0,0.624,0.061,0.212,11.9,18.2,15.1,6.4,1.2,4.4,14.3,10.8,0.5,0.4,0.9,0.13,-3.0,0.2,-2.8,-0.1,
Christian Koloko,Arizona,2022,2,33,2025,3,25,LAL,C,2,0,6,-0.3,,,,0.0,18.6,9.9,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.022,-6.4,-1.5,-7.9,0.0,
Chuma Okeke,Auburn,2019,1,16,2020,1,22,ORL,PF,45,19,1133,11.8,0.511,0.435,0.123,3.7,13.2,8.3,13.2,2.1,1.8,10.0,14.5,0.3,1.0,1.3,0.056,-1.9,0.5,-1.5,0.1,
Chuma Okeke,Auburn,2019,1,16,2021,2,23,ORL,PF,70,20,1749,12.0,0.501,0.645,0.113,2.8,18.2,10.5,10.1,2.7,2.2,8.6,16.4,-0.3,2.5,2.2,0.06,-1.6,1.5,-0.1,0.8,
Chuma Okeke,Auburn,2019,1,16,2022,3,24,ORL,SF,27,8,518,9.1,0.488,0.705,0.172,5.7,15.3,10.5,9.4,1.8,2.1,11.5,12.3,0.0,0.6,0.7,0.061,-2.4,0.8,-1.6,0.1,
Chuma Okeke,Auburn,2019,1,16,2023,4,25,ORL,SF,47,8,432,6.9,0.465,0.732,0.063,4.9,17.0,10.9,6.2,1.0,1.5,12.2,13.3,-0.3,0.6,0.3,0.029,-3.2,-0.2,-3.4,-0.2,
Chuma Okeke,Auburn,2019,1,16,2024,5,26,2TM,PF,9,3,196,15.3,0.641,0.7,0.075,11.7,15.5,13.5,10.5,1.3,2.0,6.8,9.8,0.5,0.1,0.6,0.145,1.6,-1.8,-0.2,0.1,
Cleanthony Early,Wichita State,2014,2,34,2014,1,23,NYK,SF,39,7,647,8.4,0.447,0.393,0.224,3.8,13.8,8.7,9.1,2.0,1.5,14.5,19.6,-0.8,0.4,-0.4,-0.03,-3.7,-1.5,-5.2,-0.5,
Cleanthony Early,Wichita State,2014,2,34,2015,2,24,NYK,SF,17,2,154,2.2,0.371,0.375,0.1,2.9,15.4,9.2,5.7,0.7,1.5,17.7,14.9,-0.3,0.1,-0.2,-0.075,-7.2,-1.5,-8.6,-0.3,
Coby White,UNC,2019,1,7,2019,1,19,CHI,PG,65,1,1674,11.9,0.506,0.475,0.163,1.8,14.0,7.6,16.5,1.4,0.3,11.4,24.4,-0.5,1.4,0.9,0.026,-1.3,-1.6,-2.9,-0.4,ROY-5
Coby White,UNC,2019,1,7,2020,2,20,CHI,PG,69,54,2156,12.0,0.54,0.503,0.157,1.5,13.0,7.3,21.8,0.9,0.6,13.9,22.5,0.7,1.7,2.4,0.052,-1.2,-1.2,-2.4,-0.2,
Coby White,UNC,2019,1,7,2021,3,21,CHI,PG,61,17,1675,12.6,0.564,0.548,0.141,1.1,11.0,6.1,15.0,0.8,0.6,9.3,19.8,1.6,0.8,2.4,0.067,-0.4,-1.7,-2.1,0.0,
Coby White,UNC,2019,1,7,2022,4,22,CHI,SG,74,2,1730,12.5,0.572,0.579,0.118,1.1,12.6,6.9,16.3,1.5,0.3,10.6,17.9,1.2,1.9,3.1,0.087,-1.0,0.2,-0.8,0.5,
Coby White,UNC,2019,1,7,2023,5,23,CHI,PG,79,78,2881,14.5,0.57,0.46,0.215,1.7,12.4,6.9,20.8,0.9,0.6,11.1,22.7,3.1,1.6,4.7,0.078,0.7,-1.3,-0.7,0.9,
Coby White,UNC,2019,1,7,2024,6,24,CHI,SG,74,73,2450,15.5,0.601,0.521,0.274,1.1,10.4,5.8,19.5,1.3,0.6,12.4,24.4,3.0,1.5,4.5,0.088,0.5,-1.4,-0.9,0.7,
Cody Martin,Nevada,2019,2,36,2019,1,24,CHO,SF,48,3,903,10.5,0.505,0.372,0.314,4.4,15.1,9.6,15.7,2.2,0.9,15.7,13.6,0.2,0.8,1.0,0.052,-3.1,1.0,-2.1,0.0,
Cody Martin,Nevada,2019,2,36,2020,2,25,CHO,SF,52,10,849,10.6,0.5,0.309,0.229,6.5,14.1,10.3,13.9,2.1,1.4,16.2,12.5,0.2,0.9,1.1,0.061,-2.7,0.7,-2.0,0.0,
Cody Martin,Nevada,2019,2,36,2021,3,26,CHO,SF,71,11,1866,12.7,0.579,0.376,0.253,4.6,11.7,8.1,12.4,2.3,1.6,11.5,12.1,2.4,1.5,3.9,0.101,-1.2,0.7,-0.5,0.7,
Cody Martin,Nevada,2019,2,36,2022,4,27,CHO,SF,7,0,134,8.7,0.448,0.389,0.194,6.2,13.0,9.5,11.0,1.4,0.6,4.9,12.9,0.0,0.1,0.1,0.045,-3.8,-0.8,-4.6,-0.1,
Cody Martin,Nevada,2019,2,36,2023,5,28,CHO,SF,28,22,753,9.2,0.46,0.4,0.153,2.8,13.9,8.1,19.1,2.1,2.2,16.1,16.1,-0.7,0.5,-0.2,-0.012,-4.1,0.6,-3.5,-0.3,
Cody Martin,Nevada,2019,2,36,2024,6,29,2TM,SF,53,8,1173,11.3,0.509,0.465,0.188,4.8,15.9,10.3,13.0,2.4,2.7,12.7,14.7,0.1,1.2,1.3,0.054,-2.8,1.1,-1.7,0.1,
Cody Martin,Nevada,2019,2,36,2025,7,30,IND,SF,2,0,22,6.7,0.296,0.8,0.8,0.0,34.8,15.9,0.0,2.1,8.3,0.0,12.3,-0.1,0.1,0.0,0.001,-8.2,2.5,-5.7,0.0,
Cody Williams,Colorado,2024,1,10,2024,1,20,UTA,SG,50,21,1060,3.7,0.419,0.525,0.156,2.8,8.7,5.7,7.4,1.0,1.4,13.8,12.5,-1.2,0.1,-1.2,-0.053,-6.1,-1.2,-7.3,-1.4,
Cody Williams,Colorado,2024,1,10,2025,2,21,UTA,SG,5,0,48,6.5,0.571,0.429,0.143,2.2,9.0,5.6,6.5,1.0,2.1,16.8,15.2,0.0,0.0,0.0,-0.009,-5.1,-1.5,-6.5,-0.1,
Cody Zeller,Indiana,2013,1,4,2013,1,21,CHA,C,82,3,1416,13.1,0.498,0.002,0.495,9.4,18.8,14.1,10.4,1.5,2.3,15.0,18.9,0.4,2.2,2.6,0.09,-2.9,0.9,-2.0,0.0,
Cody Zeller,Indiana,2013,1,4,2014,2,22,CHO,C,62,45,1487,14.1,0.53,0.003,0.44,7.0,20.1,13.4,10.9,1.2,2.6,12.2,15.6,1.6,2.2,3.8,0.123,-2.0,1.4,-0.6,0.5,
Cody Zeller,Indiana,2013,1,4,2015,3,23,CHO,C,73,60,1774,16.1,0.592,0.023,0.531,8.4,19.7,14.0,6.3,1.6,2.9,11.2,15.4,3.6,2.7,6.3,0.169,-1.1,1.0,-0.1,0.9,
Cody Zeller,Indiana,2013,1,4,2016,4,24,CHO,C,62,58,1725,16.7,0.604,0.002,0.442,8.6,17.3,12.9,9.1,1.8,3.0,10.9,15.5,3.4,2.2,5.6,0.157,-0.9,1.1,0.2,1.0,
Cody Zeller,Indiana,2013,1,4,2017,5,25,CHO,C,33,0,627,15.9,0.602,0.019,0.545,11.4,19.3,15.3,7.4,1.1,2.8,14.6,15.7,1.2,0.7,1.9,0.145,-1.2,0.0,-1.2,0.1,
Cody Zeller,Indiana,2013,1,4,2018,6,26,CHO,C,49,47,1243,17.2,0.611,0.064,0.409,9.4,19.7,14.5,12.1,1.5,2.9,13.2,16.3,2.6,1.2,3.9,0.15,-0.6,0.7,0.1,0.7,
Cody Zeller,Indiana,2013,1,4,2019,7,27,CHO,C,58,39,1341,18.8,0.576,0.157,0.374,12.6,21.2,16.7,11.3,1.5,1.7,11.9,20.8,2.3,1.3,3.6,0.129,0.2,-0.8,-0.6,0.5,
