Player,College,DraftYear,DraftRound,DraftPick,Season,SeasonNum,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
Jerome Robinson,Boston College,2018,1,13,2018,1,21,LAC,SG,33,0,320,7.2,0.491,0.518,0.082,1.0,12.2,6.8,8.3,1.6,0.7,10.2,16.7,-0.2,0.3,0.1,0.012,-4.2,-0.5,-4.7,-0.2,
Jett Howard,Michigan,2023,1,11,2023,1,20,ORL,SF,18,0,67,8.6,0.457,0.833,0.133,1.7,10.6,6.1,13.0,1.5,2.8,8.6,22.7,-0.1,0.1,0.0,0.005,-1.4,-0.3,-1.8,0.0,
Jevon Carter,West Virginia,2018,2,32,2018,1,23,MEM,PG,39,3,577,7.8,0.432,0.551,0.173,2.7,10.3,6.4,17.4,2.2,1.8,14.2,18.0,-0.7,0.7,0.0,-0.003,-4.1,0.1,-4.0,-0.3,
Jimmer Fredette,BYU,2011,1,10,2011,1,22,SAC,PG,61,7,1135,10.8,0.495,0.484,0.108,1.6,5.7,3.5,15.1,1.3,0.2,12.5,20.4,0.5,-0.2,0.3,0.012,-0.9,-2.5,-3.4,-0.4,
Jimmy Butler,Marquette,2011,1,30,2011,1,22,CHI,SG,42,0,359,12.5,0.526,0.139,0.709,7.3,10.1,8.7,5.7,1.6,1.0,11.9,14.9,0.5,0.6,1.1,0.144,-1.8,0.5,-1.3,0.1,
Joe Harris,Virginia,2014,2,33,2014,1,23,CLE,SG,51,1,493,5.6,0.537,0.7,0.125,1.7,7.8,4.8,7.7,0.7,0.3,17.6,14.1,0.0,0.2,0.2,0.018,-4.0,-1.6,-5.6,-0.4,
Joe Wieskamp,Iowa,2021,2,41,2021,1,22,SAS,SG,29,0,205,7.1,0.494,0.768,0.232,2.0,5.2,3.6,5.5,0.9,1.2,3.1,13.1,0.1,0.1,0.1,0.035,-2.9,-1.1,-3.9,-0.1,
Joe Young,Oregon,2015,2,43,2015,1,23,IND,PG,41,0,384,9.9,0.428,0.272,0.148,1.7,12.5,7.1,26.9,1.9,0.0,15.5,24.4,-0.5,0.5,-0.1,-0.009,-3.9,-0.8,-4.7,-0.3,
Joel Bolomboy,Weber State,2016,2,52,2016,1,23,UTA,PF,12,0,53,19.7,0.59,0.25,0.375,9.0,27.6,18.5,6.3,1.0,3.1,9.7,18.2,0.1,0.1,0.2,0.171,2.3,1.1,3.4,0.1,
Joel Embiid,Kansas,2014,1,3,2016,1,22,PHI,C,31,31,786,24.1,0.584,0.228,0.569,8.5,25.6,17.0,16.0,1.7,7.7,17.9,36.0,0.5,1.5,1.9,0.117,1.9,2.7,4.5,1.3,ROY-3
John Collins,Wake Forest,2017,1,19,2017,1,20,ATL,PF,74,26,1785,18.3,0.62,0.086,0.341,11.0,22.8,16.9,8.9,1.3,3.8,14.3,17.9,3.4,2.0,5.4,0.145,-0.4,0.2,-0.2,0.8,
John Henson,UNC,2012,1,14,2012,1,22,MIL,PF,63,9,827,18.2,0.497,0.009,0.313,14.5,24.4,19.3,6.3,1.2,3.7,11.0,22.6,0.6,1.2,1.9,0.109,-0.7,-1.0,-1.7,0.1,
John Jenkins,Vanderbilt,2012,1,23,2012,1,21,ATL,SG,61,2,902,13.0,0.576,0.469,0.238,2.2,9.6,6.0,9.8,0.7,0.8,11.0,18.7,1.1,0.6,1.7,0.091,0.4,-1.2,-0.8,0.3,ROY-10
John Wall,Kentucky,2010,1,1,2010,1,20,WAS,PG,69,64,2606,15.8,0.494,0.118,0.404,1.5,12.8,6.9,36.0,2.4,1.0,18.6,23.8,0.3,1.9,2.2,0.041,0.0,-0.8,-0.8,0.8,ROY-2
Johni Broome,Auburn,2025,2,35,2025,1,23,PHI,PF,2,0,6,22.1,0.4,0.2,0.0,36.9,0.0,18.6,29.4,0.0,0.0,0.0,34.1,0.0,0.0,0.0,0.075,2.3,-7.3,-5.1,0.0,
Johnny Davis,Wisconsin,2022,1,10,2022,1,20,WAS,SG,28,5,423,7.2,0.446,0.409,0.158,2.7,13.9,8.5,9.2,1.2,1.6,8.5,20.5,-0.6,0.3,-0.3,-0.033,-5.8,-1.7,-7.4,-0.6,
Johnny Furphy,Kansas,2024,2,35,2024,1,20,IND,SG,50,0,379,9.8,0.506,0.543,0.239,6.8,14.0,10.4,6.2,2.3,2.6,10.6,13.0,0.1,0.5,0.5,0.07,-3.0,0.6,-2.5,0.0,
Johnny O'Bryant,LSU,2014,2,36,2014,1,21,MIL,PF,34,15,368,3.8,0.379,0.0,0.225,8.2,11.7,10.0,7.1,0.7,0.9,15.9,19.2,-0.8,0.3,-0.5,-0.063,-7.3,-2.2,-9.5,-0.7,
Jon Leuer,Wisconsin,2011,2,40,2011,1,22,MIL,PF,46,12,555,15.3,0.536,0.047,0.147,8.7,15.3,11.9,7.3,1.3,2.3,8.1,17.6,0.9,0.5,1.4,0.122,-0.3,0.0,-0.3,0.2,
Jonathan Isaac,Florida State,2017,1,6,2017,1,20,ORL,PF,27,10,536,9.8,0.465,0.317,0.172,3.3,17.2,10.2,4.8,3.0,4.5,14.8,15.0,-0.6,0.8,0.2,0.021,-3.8,2.4,-1.4,0.1,
Jonathan Mogbo,San Francisco,2024,2,31,2024,1,23,TOR,PF,63,18,1286,11.9,0.496,0.197,0.23,8.9,17.3,13.0,15.3,2.1,2.5,15.1,15.0,0.3,1.6,1.9,0.071,-2.9,1.0,-1.9,0.0,
Jordan Adams,UCLA,2014,1,22,2014,1,20,MEM,SG,30,0,248,12.8,0.489,0.291,0.267,4.2,8.7,6.4,10.1,3.4,2.3,12.7,20.4,0.0,0.4,0.4,0.073,-1.2,2.6,1.4,0.2,
Jordan Bell,Oregon,2017,2,38,2017,1,23,GSW,C,57,13,809,18.0,0.641,0.022,0.238,8.9,19.0,14.3,16.9,2.1,5.5,20.0,13.9,1.6,1.4,2.9,0.174,0.0,2.8,2.8,1.0,
Jordan Bone,Tennessee,2019,2,57,2019,1,22,DET,PG,10,0,53,0.8,0.3,0.5,0.0,0.0,8.7,4.3,21.0,0.9,0.0,9.1,18.1,-0.1,0.0,-0.1,-0.117,-9.1,-2.8,-11.9,-0.1,
Jordan Clarkson,Missouri,2014,2,46,2014,1,22,LAL,PG,59,38,1476,16.9,0.528,0.203,0.265,4.0,10.5,7.1,23.8,1.8,0.7,12.6,23.0,2.0,0.4,2.4,0.078,1.2,-0.9,0.2,0.8,ROY-7
Jordan Crawford,Xavier,2010,1,27,2010,1,22,2TM,SG,42,18,1027,11.8,0.456,0.256,0.168,3.4,8.6,5.9,19.8,2.0,0.2,13.4,27.0,-1.0,0.5,-0.6,-0.026,-1.5,-2.3,-3.8,-0.5,
Jordan Hamilton,Texas,2011,1,26,2011,1,21,DEN,SF,26,2,258,13.9,0.508,0.423,0.045,5.1,22.4,14.0,12.6,0.8,0.9,12.4,22.3,0.1,0.2,0.3,0.055,1.3,-1.1,0.1,0.1,
Jordan Hawkins,UConn,2023,1,14,2023,1,21,NOP,SG,67,10,1160,10.2,0.533,0.654,0.175,2.8,11.3,7.1,8.2,0.8,0.6,7.5,19.9,0.3,1.0,1.3,0.053,-1.3,-1.7,-3.1,-0.3,
Jordan McRae,Tennessee,2014,2,58,2015,1,24,2TM,PG,22,1,195,14.2,0.548,0.282,0.359,2.3,9.2,5.7,20.9,0.7,0.4,14.2,23.9,0.2,0.1,0.4,0.087,0.0,-1.9,-1.8,0.0,
Jordan Mickey,LSU,2015,2,33,2015,1,21,BOS,PF,16,0,57,15.3,0.398,0.0,0.455,11.0,13.3,12.1,2.6,0.0,15.1,3.6,20.5,0.0,0.1,0.1,0.068,-2.6,1.1,-1.5,0.0,
Jordan Miller,Miami (FL),2023,2,48,2023,1,24,LAC,SF,8,0,28,14.1,0.658,0.222,0.222,12.5,7.8,10.1,0.0,0.0,0.0,9.2,17.0,0.1,0.0,0.1,0.116,0.4,-4.2,-3.8,0.0,
Jordan Nwora,Louisville,2020,2,45,2020,1,22,MIL,SF,30,2,274,16.1,0.586,0.459,0.185,3.6,18.9,11.5,3.6,2.7,2.3,14.1,26.0,0.0,0.4,0.4,0.068,-0.7,-0.4,-1.1,0.1,
Jordan Poole,Michigan,2019,1,28,2019,1,20,GSW,SG,57,14,1274,7.2,0.454,0.528,0.237,0.7,9.6,5.0,15.8,1.3,0.7,11.8,21.1,-1.6,0.4,-1.2,-0.047,-4.4,-2.2,-6.6,-1.5,
Jordan Walsh,Arkansas,2023,2,38,2023,1,19,BOS,SF,9,1,83,8.4,0.472,0.6,0.133,6.8,18.7,13.0,7.2,3.0,1.1,15.9,9.9,0.0,0.2,0.2,0.089,-5.6,1.8,-3.8,0.0,
Jordan Williams,Maryland,2011,2,36,2011,1,21,NJN,C,43,5,635,14.5,0.544,0.0,0.434,11.7,16.9,14.3,2.9,1.8,1.8,11.3,14.7,1.0,0.4,1.3,0.101,-0.9,-1.2,-2.1,0.0,
Josh Christopher,Arizona State,2021,1,24,2021,1,20,HOU,SG,74,2,1334,12.2,0.534,0.378,0.226,4.3,11.1,7.7,17.3,2.3,0.9,17.2,21.1,-0.4,0.7,0.3,0.01,-2.2,-1.3,-3.5,-0.5,
Josh Green,Arizona,2020,1,18,2020,1,20,DAL,SG,39,5,445,8.8,0.49,0.269,0.247,7.0,12.3,9.7,8.3,1.8,0.6,14.2,11.9,0.1,0.4,0.5,0.05,-3.7,0.1,-3.6,-0.2,
Josh Harrellson,Kentucky,2011,2,45,2011,1,22,NYK,PF,37,4,540,13.7,0.505,0.396,0.174,10.0,21.0,15.4,3.3,2.2,3.0,11.1,15.0,0.4,1.0,1.4,0.127,-0.5,0.6,0.1,0.3,
Josh Hart,Villanova,2017,1,30,2017,1,22,LAL,SG,63,23,1461,12.2,0.596,0.525,0.251,3.1,16.0,9.6,7.6,1.5,0.9,10.1,13.5,1.9,1.5,3.4,0.111,-0.6,0.5,-0.1,0.7,
Josh Huestis,Stanford,2014,1,29,2015,1,24,OKC,PF,5,0,55,6.7,0.509,0.5,0.333,4.2,15.0,9.9,0.0,0.9,2.8,17.9,13.0,0.0,0.1,0.0,0.01,-2.2,-0.6,-2.8,0.0,
Josh Jackson,Kansas,2017,1,4,2017,1,20,PHO,SF,77,35,1959,11.8,0.48,0.233,0.299,5.1,14.2,9.6,10.1,2.0,1.4,12.2,26.0,-2.0,1.2,-0.7,-0.018,-2.8,-1.4,-4.2,-1.1,
Josh Minott,Memphis,2022,2,45,2022,1,20,MIN,SF,15,0,96,17.9,0.582,0.167,0.222,5.9,22.9,14.6,7.5,2.0,5.4,7.1,18.9,0.1,0.2,0.3,0.146,-1.9,0.4,-1.6,0.0,
Josh Okogie,Georgia Tech,2018,1,20,2018,1,20,MIN,SG,74,52,1757,9.4,0.492,0.423,0.319,2.5,10.9,6.6,6.9,2.4,1.6,9.8,15.4,-0.1,1.4,1.2,0.034,-3.5,0.4,-3.1,-0.5,ROY-8
Josh Richardson,Tennessee,2015,2,40,2015,1,22,MIA,SG,52,2,1107,11.4,0.569,0.423,0.232,2.2,8.5,5.5,9.7,1.7,1.7,10.5,13.8,1.3,1.2,2.5,0.109,-1.1,0.7,-0.4,0.5,
Josh Selby,Kansas,2011,2,49,2011,1,20,MEM,PG,28,0,237,3.3,0.403,0.208,0.194,1.0,6.5,3.7,19.3,1.6,0.0,27.1,20.5,-0.7,0.2,-0.5,-0.105,-6.8,-2.0,-8.8,-0.4,ROY-12
Joshua Primo,Alabama,2021,1,12,2021,1,19,SAS,SF,50,16,965,7.1,0.487,0.507,0.219,3.5,8.9,6.1,10.6,1.0,2.0,16.1,15.4,-0.6,0.6,0.0,0.001,-3.8,-1.1,-5.0,-0.7,
Julian Phillips,Tennessee,2023,2,35,2023,1,20,CHI,SF,40,0,323,7.0,0.521,0.494,0.247,4.1,8.5,6.2,5.3,1.1,2.2,10.5,13.0,0.0,0.2,0.2,0.031,-4.7,-0.6,-5.3,-0.3,
Julian Strawther,Gonzaga,2023,1,29,2023,1,21,DEN,SF,50,0,545,8.2,0.482,0.622,0.14,1.0,11.1,6.2,11.3,1.5,1.1,8.9,20.7,-0.4,0.6,0.2,0.015,-4.6,-1.4,-6.0,-0.6,
Julius Randle,Kentucky,2014,1,7,2014,1,20,LAL,PF,1,0,14,-7.5,0.258,0.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,20.5,15.5,-0.1,0.0,-0.1,-0.276,-9.6,-5.6,-15.1,0.0,
Justin Anderson,Virginia,2015,1,21,2015,1,22,DAL,SF,55,9,647,12.3,0.522,0.474,0.314,3.1,19.3,11.2,6.8,1.5,3.2,10.8,15.8,0.3,0.8,1.1,0.083,-1.1,1.4,0.3,0.4,
Justin Hamilton,LSU,2012,2,45,2013,1,23,2TM,C,8,0,72,11.9,0.586,0.45,0.25,7.2,5.0,6.1,0.0,3.6,0.0,15.3,17.4,0.1,0.1,0.1,0.089,-2.5,-1.3,-3.8,0.0,
Justin Harper,Richmond,2011,2,32,2011,1,22,ORL,PF,14,0,84,1.7,0.318,0.419,0.032,4.1,12.5,8.2,3.9,1.3,2.8,16.0,20.9,-0.3,0.1,-0.3,-0.145,-7.7,-2.3,-9.9,-0.2,
Justin Jackson,Maryland,2018,2,43,2017,1,22,SAC,SF,68,41,1506,9.2,0.521,0.442,0.086,2.0,12.6,7.1,7.2,0.9,0.8,8.4,14.2,0.4,0.5,1.0,0.031,-2.4,-1.1,-3.5,-0.6,
Justin Jackson,UNC,2018,2,43,2017,1,22,SAC,SF,68,41,1506,9.2,0.521,0.442,0.086,2.0,12.6,7.1,7.2,0.9,0.8,8.4,14.2,0.4,0.5,1.0,0.031,-2.4,-1.1,-3.5,-0.6,
Justin James,Wyoming,2019,2,40,2019,1,23,SAC,SF,36,0,232,11.0,0.477,0.345,0.25,2.8,12.9,7.8,11.2,1.3,3.7,7.9,18.9,-0.1,0.2,0.1,0.028,-1.4,0.0,-1.4,0.0,
