Player,DraftStatus,DraftYear,DraftRound,DraftPick,Rk,Season,SeasonNum,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
Monta Ellis,Undrafted,,,,6938,2012,3,27,MIL,SG,82,82,3076,16.2,0.493,0.228,0.26,1.5,9.8,5.5,27.1,2.8,0.9,13.7,26.3,1.2,3.3,4.6,0.071,0.3,0.3,0.6,2.1,
Monta Ellis,Undrafted,,,,6470,2013,4,28,DAL,SG,82,82,3023,16.8,0.532,0.164,0.336,1.5,9.8,5.6,24.8,2.4,0.6,15.2,26.0,2.8,2.1,4.9,0.078,0.3,-0.5,-0.3,1.3,
Monta Ellis,Undrafted,,,,5983,2014,5,29,DAL,SG,80,80,2699,16.5,0.509,0.21,0.224,1.4,6.4,3.9,20.5,2.8,0.8,11.7,27.9,1.4,2.2,3.6,0.065,0.0,-0.1,-0.1,1.3,
Monta Ellis,Undrafted,,,,5495,2015,6,30,IND,SG,81,81,2734,13.7,0.504,0.276,0.202,1.7,9.1,5.4,22.2,2.7,1.1,15.4,21.2,0.4,3.9,4.3,0.075,-1.0,1.1,0.1,1.5,
Monta Ellis,Undrafted,,,,5002,2016,7,31,IND,SG,74,33,1998,9.9,0.514,0.242,0.23,1.1,10.3,5.7,17.2,2.0,1.2,18.0,16.8,-0.7,1.7,1.1,0.026,-3.1,0.2,-2.9,-0.5,
Monte Morris,Drafted,2017.0,2,51,4693,2017,1,22,DEN,PG,3,0,25,27.1,0.727,0.167,0.333,0.0,9.0,4.5,41.2,5.9,0.0,12.7,13.7,0.1,0.0,0.2,0.312,4.3,5.0,9.4,0.1,
Monte Morris,Drafted,2017.0,2,51,4172,2018,2,23,DEN,PG,82,6,1970,16.2,0.577,0.323,0.115,1.9,8.8,5.3,21.7,1.8,0.2,6.6,17.1,4.4,1.8,6.2,0.151,1.1,0.3,1.5,1.7,6MOY-9
Monte Morris,Drafted,2017.0,2,51,3633,2019,3,24,DEN,PG,73,12,1636,14.9,0.545,0.304,0.157,1.6,7.7,4.7,22.1,1.7,1.0,8.1,17.5,2.7,1.1,3.8,0.112,0.4,-0.5,-0.2,0.7,
Monte Morris,Drafted,2017.0,2,51,3096,2020,4,25,DEN,PG,47,13,1196,14.0,0.574,0.346,0.189,1.0,8.0,4.6,17.1,1.4,1.1,7.5,16.5,2.0,0.8,2.9,0.115,0.1,-0.5,-0.3,0.5,
Monte Morris,Drafted,2017.0,2,51,2346,2021,5,26,DEN,PG,75,74,2239,14.7,0.583,0.406,0.109,1.4,9.6,5.6,21.4,1.2,0.6,8.8,17.4,3.9,1.5,5.4,0.116,0.8,-0.8,0.0,1.1,
Monte Morris,Drafted,2017.0,2,51,1945,2022,6,27,WAS,PG,62,61,1695,15.0,0.579,0.396,0.15,1.8,11.6,6.9,26.4,1.2,0.6,9.9,15.6,3.1,1.1,4.2,0.12,0.8,-0.4,0.5,1.1,
Monte Morris,Drafted,2017.0,2,51,1236,2023,7,28,2TM,PG,33,0,476,13.2,0.508,0.458,0.124,1.7,11.5,6.8,20.0,2.0,1.7,4.2,15.5,0.5,0.7,1.2,0.123,-0.8,1.5,0.7,0.3,
Monte Morris,Drafted,2017.0,2,51,662,2024,8,29,PHO,PG,45,0,571,13.1,0.546,0.441,0.215,2.4,10.5,6.5,18.1,1.7,0.5,9.0,18.1,0.6,0.2,0.8,0.064,-1.0,-0.8,-1.8,0.0,
Monte Morris,Drafted,2017.0,2,51,412,2025,9,30,IND,PG,1,0,15,1.5,0.255,0.4,0.4,0.0,14.6,6.7,0.0,3.1,0.0,0.0,15.7,-0.1,0.0,0.0,-0.107,-10.6,0.5,-10.1,0.0,
Montrezl Harrell,Drafted,2015.0,2,32,5546,2015,1,22,HOU,PF,39,1,379,14.6,0.635,0.011,0.511,7.2,11.7,9.5,7.2,1.4,2.4,13.4,14.5,0.7,0.2,0.9,0.118,-0.5,-0.1,-0.6,0.1,
Montrezl Harrell,Drafted,2015.0,2,32,5055,2016,2,23,HOU,C,58,14,1064,19.2,0.662,0.02,0.351,8.3,14.2,11.2,9.6,0.9,3.2,9.9,17.6,3.1,1.0,4.1,0.183,0.9,0.1,1.0,0.8,
Montrezl Harrell,Drafted,2015.0,2,32,4536,2017,3,24,LAC,C,76,3,1293,24.7,0.647,0.013,0.405,8.9,17.0,13.0,10.1,1.4,3.4,9.5,23.8,4.3,1.3,5.5,0.205,3.1,0.2,3.3,1.7,
Montrezl Harrell,Drafted,2015.0,2,32,4018,2018,4,25,LAC,C,82,5,2158,23.4,0.636,0.019,0.466,9.3,16.7,13.1,12.5,1.6,4.0,11.0,23.5,6.1,2.6,8.7,0.193,2.6,0.7,3.3,2.9,6MOY-3
Montrezl Harrell,Drafted,2015.0,2,32,3482,2019,5,26,LAC,C,63,2,1749,23.2,0.607,0.022,0.432,9.9,16.3,13.2,10.3,1.1,3.6,10.1,25.7,4.4,2.5,7.0,0.191,2.5,0.5,2.9,2.2,6MOY-1
Montrezl Harrell,Drafted,2015.0,2,32,2944,2020,6,27,LAL,C,69,1,1580,22.7,0.65,0.017,0.425,11.3,19.1,15.2,7.7,1.4,2.8,9.4,21.7,4.5,2.7,7.3,0.221,2.3,0.7,3.0,2.0,6MOY-6
Montrezl Harrell,Drafted,2015.0,2,32,2520,2021,7,28,2TM,C,71,3,1641,23.2,0.68,0.031,0.533,10.0,18.7,14.4,13.9,0.9,2.3,9.5,20.2,6.1,1.2,7.3,0.213,3.7,0.1,3.9,2.4,6MOY-9
Montrezl Harrell,Drafted,2015.0,2,32,1789,2022,8,29,PHI,C,57,7,681,17.6,0.631,0.029,0.483,11.8,15.7,13.8,7.4,1.2,3.4,12.1,18.9,1.3,0.8,2.2,0.153,-0.9,-0.4,-1.3,0.1,
Moritz Wagner,Drafted,2018.0,1,25,4304,2018,1,21,LAL,C,43,5,446,10.1,0.533,0.45,0.31,4.0,15.4,9.8,7.4,1.1,2.4,16.7,21.7,-0.3,0.5,0.2,0.02,-3.9,-0.4,-4.3,-0.3,
Moritz Wagner,Drafted,2018.0,1,25,3773,2019,2,22,WAS,C,45,5,835,15.1,0.638,0.301,0.357,7.0,22.2,14.3,9.8,1.6,2.0,17.7,18.6,1.1,0.6,1.7,0.099,-2.0,-0.3,-2.3,-0.1,
Moritz Wagner,Drafted,2018.0,1,25,3275,2020,3,23,3TM,C,45,24,722,12.5,0.58,0.397,0.38,3.9,17.7,10.7,9.7,1.7,2.2,13.9,18.1,0.5,0.8,1.2,0.082,-2.7,0.2,-2.6,-0.1,
Moritz Wagner,Drafted,2018.0,1,25,2181,2021,4,24,ORL,C,63,3,960,18.1,0.623,0.508,0.326,4.6,21.0,12.8,15.4,1.0,1.2,11.0,22.9,1.8,1.0,2.8,0.138,1.5,0.1,1.6,0.9,
Moritz Wagner,Drafted,2018.0,1,25,2088,2022,5,25,ORL,C,57,18,1109,17.4,0.63,0.412,0.46,7.0,19.4,13.2,11.5,1.6,1.1,12.5,21.1,2.1,1.3,3.4,0.149,0.4,0.2,0.6,0.7,
Moritz Wagner,Drafted,2018.0,1,25,1074,2023,6,26,ORL,C,80,1,1415,20.6,0.676,0.208,0.37,9.6,19.3,14.4,11.2,1.4,1.4,13.1,22.8,3.5,2.0,5.6,0.188,1.7,0.3,2.0,1.4,
Moritz Wagner,Drafted,2018.0,1,25,501,2024,7,27,ORL,C,30,1,564,22.3,0.649,0.301,0.442,7.7,23.1,15.0,13.7,2.1,2.0,14.1,26.8,1.0,1.0,2.0,0.174,2.6,1.4,4.0,0.9,
Morris Almond,Undrafted,,,,7294,2011,1,26,WAS,SG,4,0,67,8.7,0.382,0.176,0.176,1.7,11.9,6.7,4.4,5.4,0.0,5.2,12.9,-0.1,0.1,0.0,0.032,-6.0,4.2,-1.8,0.0,
Morris Peterson,Undrafted,,,,8092,2010,1,33,OKC,SG,4,0,23,1.7,0.4,0.2,0.0,0.0,14.8,7.6,6.4,0.0,0.0,0.0,9.9,0.0,0.0,0.0,0.015,-8.7,-1.0,-9.8,0.0,
Moses Brown,Undrafted,,,,3353,2019,1,20,POR,C,9,0,33,6.7,0.407,0.0,0.8,9.6,34.5,22.2,4.0,1.4,2.6,18.2,21.2,-0.1,0.0,0.0,-0.065,-8.2,-1.8,-10.0,-0.1,
Moses Brown,Undrafted,,,,2815,2020,2,21,OKC,C,43,32,920,18.8,0.572,0.0,0.47,17.2,26.2,21.6,1.7,1.6,4.5,11.7,16.9,1.3,1.3,2.6,0.138,-1.3,-1.2,-2.4,-0.1,
Moses Brown,Undrafted,,,,2711,2021,3,22,2TM,C,40,6,345,18.5,0.612,0.0,0.667,12.7,30.5,21.7,0.4,1.0,4.2,12.5,20.7,0.5,0.7,1.2,0.16,-2.4,-0.9,-3.3,-0.1,
Moses Brown,Undrafted,,,,1662,2022,4,23,2TM,C,36,1,294,22.2,0.607,0.0,0.75,22.0,30.9,26.5,2.1,0.7,4.2,10.5,21.2,0.7,0.4,1.1,0.179,0.6,-1.2,-0.6,0.1,
Moses Brown,Undrafted,,,,1523,2023,5,24,POR,C,22,5,200,14.5,0.477,0.0,0.477,19.6,29.2,24.1,5.4,1.2,3.2,12.3,19.1,-0.1,0.2,0.2,0.044,-4.1,-2.4,-6.5,-0.2,
Moses Brown,Undrafted,,,,1015,2024,6,25,2TM,C,13,2,119,22.4,0.706,0.0,0.224,11.3,29.0,20.3,2.9,2.4,2.9,17.0,23.5,0.2,0.2,0.4,0.146,-0.3,0.5,0.1,0.1,
Moses Moody,Drafted,2021.0,1,14,2354,2021,1,19,GSW,SG,52,11,607,10.5,0.573,0.601,0.197,3.2,11.0,7.2,5.3,0.6,1.6,6.1,15.2,0.6,0.7,1.3,0.101,-1.4,-1.1,-2.5,-0.1,
Moses Moody,Drafted,2021.0,1,14,1939,2022,2,20,GSW,SG,63,3,817,10.3,0.603,0.595,0.233,3.8,10.2,7.1,8.2,1.0,0.8,12.0,14.6,0.7,0.6,1.3,0.076,-1.7,-0.9,-2.6,-0.1,
Moses Moody,Drafted,2021.0,1,14,1243,2023,3,21,GSW,SG,66,9,1156,13.7,0.578,0.476,0.221,6.2,12.1,9.2,6.7,1.8,1.9,8.7,18.4,1.2,1.2,2.4,0.101,-0.2,0.1,-0.1,0.6,
Moses Moody,Drafted,2021.0,1,14,667,2024,4,22,GSW,SG,74,34,1649,12.4,0.578,0.593,0.234,3.3,9.2,6.2,8.3,1.7,1.8,7.9,17.4,1.7,1.8,3.5,0.102,-0.9,0.0,-0.9,0.5,
Moses Moody,Drafted,2021.0,1,14,180,2025,5,23,GSW,SG,8,2,183,14.3,0.625,0.712,0.288,1.2,13.5,7.2,11.3,1.6,4.0,12.9,19.9,0.2,0.2,0.4,0.092,0.6,-0.2,0.4,0.1,
Moses Wright,Undrafted,,,,2142,2021,1,23,2TM,PF,4,0,14,18.3,0.47,0.25,0.75,7.9,15.9,11.9,16.8,0.0,6.5,0.0,17.1,0.0,0.0,0.1,0.18,1.1,0.4,1.4,0.0,
Mouhamadou Gueye,Undrafted,,,,1405,2023,1,25,TOR,PF,11,0,120,4.6,0.31,0.079,0.237,10.8,10.3,10.5,5.3,1.2,13.2,22.2,19.2,-0.5,0.2,-0.4,-0.147,-11.0,-0.9,-11.9,-0.3,
Mouhamed Gueye,Drafted,2023.0,2,39,1404,2023,1,21,ATL,PF,6,0,73,15.0,0.468,0.391,0.261,14.4,18.6,16.4,7.0,3.3,4.9,3.8,15.2,0.1,0.1,0.2,0.127,-2.1,0.6,-1.5,0.0,
Mouhamed Gueye,Drafted,2023.0,2,39,834,2024,2,22,ATL,PF,33,28,533,14.4,0.52,0.474,0.246,8.8,20.0,14.3,6.6,2.5,5.7,7.3,15.7,0.4,0.8,1.2,0.106,-1.6,1.0,-0.6,0.2,
Mouhamed Gueye,Drafted,2023.0,2,39,187,2025,3,23,ATL,PF,10,2,177,15.2,0.621,0.482,0.179,7.3,18.9,13.2,12.1,0.8,4.2,11.7,16.2,0.2,0.2,0.4,0.122,0.0,0.6,0.6,0.1,
Moussa Cisse,Undrafted,,,,324,2025,1,23,DAL,C,6,0,55,13.4,0.612,0.0,0.667,19.0,16.7,17.8,2.8,0.9,7.3,27.9,16.5,0.0,0.1,0.1,0.069,-6.3,-0.6,-6.8,-0.1,
Moussa Diabaté,Drafted,2022.0,2,43,1714,2022,1,21,LAC,C,22,1,195,14.2,0.546,0.043,0.34,18.0,10.8,14.4,2.8,1.8,3.6,14.3,14.1,0.2,0.2,0.4,0.105,-1.9,-0.8,-2.8,0.0,
Moussa Diabaté,Drafted,2022.0,2,43,1476,2023,2,22,LAC,C,11,0,64,24.7,0.576,0.0,0.737,27.4,15.4,21.2,8.6,3.9,1.4,7.4,18.6,0.2,0.1,0.3,0.25,4.0,-0.5,3.5,0.1,
Moussa Diabaté,Drafted,2022.0,2,43,901,2024,3,23,CHO,C,71,8,1241,16.5,0.609,0.021,0.414,15.7,22.0,18.8,6.8,1.8,3.2,15.6,13.4,1.8,1.5,3.2,0.125,-1.4,-0.4,-1.9,0.0,
Moussa Diabaté,Drafted,2022.0,2,43,183,2025,4,24,CHO,C,9,0,181,23.0,0.667,0.0,0.717,21.8,19.1,20.4,4.1,1.0,5.9,7.9,17.1,0.7,0.2,0.8,0.218,1.8,-1.3,0.5,0.1,
Mustafa Shakur,Undrafted,,,,8130,2010,1,26,WAS,PG,22,0,159,6.8,0.389,0.169,0.254,4.8,11.2,7.9,24.9,1.6,1.4,21.5,23.2,-0.5,0.1,-0.4,-0.112,-4.7,-1.9,-6.6,-0.2,
Mustafa Shakur,Undrafted,,,,6723,2013,2,29,OKC,PG,3,0,11,-8.8,0.129,0.333,0.667,0.0,0.0,0.0,45.1,0.0,0.0,34.0,23.7,-0.1,0.0,-0.1,-0.347,-12.0,-6.6,-18.6,0.0,
Mychal Mulder,Undrafted,,,,3636,2019,1,25,GSW,SF,7,3,204,7.8,0.533,0.776,0.179,1.5,11.0,6.1,5.8,0.5,0.4,6.5,16.2,0.0,0.0,0.1,0.017,-3.2,-2.9,-6.0,-0.2,
Mychal Mulder,Undrafted,,,,3097,2020,2,26,GSW,PG,60,6,766,10.8,0.613,0.808,0.083,1.1,7.1,4.2,4.8,0.7,1.4,5.5,16.2,0.6,0.6,1.2,0.075,-0.6,-1.2,-1.8,0.0,
Mychal Mulder,Undrafted,,,,2344,2021,3,27,2TM,PG,17,3,239,3.7,0.438,0.701,0.052,0.9,9.8,5.3,3.0,0.8,0.8,9.2,15.8,-0.4,0.1,-0.2,-0.05,-5.9,-1.8,-7.7,-0.3,
Mychel Thompson,Undrafted,,,,7706,2011,1,23,CLE,SG,5,3,95,2.2,0.375,0.458,0.0,0.0,6.2,3.0,11.6,1.1,0.8,17.2,13.7,-0.2,0.0,-0.2,-0.079,-5.9,-1.1,-7.1,-0.1,
Myke Henry,Undrafted,,,,4549,2017,1,25,MEM,SF,20,0,378,9.7,0.472,0.532,0.092,3.0,8.8,5.8,8.9,4.1,1.5,14.4,15.7,-0.3,0.4,0.1,0.017,-3.1,1.8,-1.3,0.1,
Myles Powell,Undrafted,,,,2283,2021,1,24,PHI,PG,11,0,52,0.2,0.364,0.353,0.118,2.2,10.6,6.4,8.0,1.0,0.0,14.4,18.0,-0.2,0.0,-0.1,-0.109,-10.5,-2.2,-12.7,-0.1,
Myles Turner,Drafted,2015.0,1,11,5798,2015,1,19,IND,C,60,30,1367,15.4,0.531,0.026,0.228,5.5,21.0,13.3,5.0,0.9,5.1,10.3,20.9,0.8,2.3,3.1,0.109,-2.2,0.6,-1.6,0.1,ROY-8
Myles Turner,Drafted,2015.0,1,11,5316,2016,2,20,IND,C,81,81,2541,18.5,0.585,0.132,0.349,6.2,19.6,13.0,6.6,1.5,5.9,9.5,19.5,4.3,3.7,8.0,0.151,-0.1,1.1,1.1,2.0,
Myles Turner,Drafted,2015.0,1,11,4826,2017,3,21,IND,C,65,62,1836,16.6,0.567,0.246,0.322,5.8,19.8,12.8,7.0,1.0,5.7,11.6,20.0,2.2,2.5,4.7,0.122,-0.6,0.4,-0.2,0.8,
Myles Turner,Drafted,2015.0,1,11,4295,2018,4,22,IND,C,74,74,2119,18.0,0.567,0.251,0.258,5.4,22.0,13.9,8.0,1.4,8.4,10.3,20.0,1.9,4.4,6.3,0.144,0.0,2.4,2.5,2.4,DPOY-5
Myles Turner,Drafted,2015.0,1,11,3763,2019,5,23,IND,C,62,62,1826,14.8,0.566,0.426,0.288,5.2,19.1,12.2,5.4,1.2,6.4,11.4,17.9,1.1,3.1,4.2,0.111,-1.0,1.1,0.1,1.0,
Myles Turner,Drafted,2015.0,1,11,3235,2020,6,24,IND,C,47,47,1455,15.3,0.599,0.477,0.329,4.7,18.0,11.4,4.4,1.3,8.8,11.9,16.4,1.1,2.2,3.3,0.11,-1.6,2.0,0.4,0.9,DPOY-9
Myles Turner,Drafted,2015.0,1,11,2191,2021,7,25,IND,C,42,42,1235,17.4,0.615,0.466,0.267,5.8,21.3,13.4,5.1,1.1,8.3,10.9,17.1,1.7,1.4,3.1,0.12,0.1,1.4,1.4,1.1,
Myles Turner,Drafted,2015.0,1,11,2077,2022,8,26,IND,C,62,62,1825,20.0,0.651,0.34,0.377,5.4,22.9,14.2,7.5,0.9,6.6,10.8,22.0,3.4,2.0,5.4,0.142,1.4,0.7,2.1,1.9,
Myles Turner,Drafted,2015.0,1,11,1087,2023,9,27,IND,C,77,77,2076,19.3,0.626,0.356,0.349,6.2,22.9,14.5,6.4,0.9,5.5,9.4,23.4,3.6,2.2,5.8,0.134,1.0,-0.1,0.9,1.5,
Myles Turner,Drafted,2015.0,1,11,514,2024,10,28,IND,C,72,72,2174,16.1,0.612,0.486,0.293,4.7,19.4,12.1,7.1,1.2,6.0,11.8,20.7,1.8,2.9,4.7,0.104,0.0,0.4,0.4,1.3,
Myles Turner,Drafted,2015.0,1,11,94,2025,11,29,MIL,C,9,9,258,13.6,0.557,0.595,0.179,5.2,20.0,12.7,9.3,1.8,6.2,14.2,17.4,0.0,0.4,0.4,0.078,-1.0,1.1,0.1,0.1,
Myron Gardner,Undrafted,,,,450,2025,1,24,MIA,SF,1,0,3,39.3,1.5,1.0,0.0,0.0,33.2,17.4,54.4,0.0,0.0,0.0,13.7,0.0,0.0,0.0,0.685,16.0,13.6,29.6,0.0,
Mãozinha Pereira,Undrafted,,,,1204,2023,1,23,MEM,SF,7,1,122,15.7,0.609,0.371,0.286,9.5,24.3,16.6,2.5,2.4,3.1,11.3,15.6,0.1,0.2,0.3,0.123,-1.2,0.7,-0.5,0.0,
N'Faly Dante,Undrafted,,,,908,2024,1,23,HOU,C,4,0,51,24.0,0.789,0.0,0.385,12.3,32.0,21.9,5.7,1.0,8.8,11.6,13.9,0.2,0.1,0.3,0.283,0.7,1.7,2.4,0.1,
N'Faly Dante,Undrafted,,,,409,2025,2,24,ATL,C,4,0,15,12.7,0.338,0.0,0.25,21.6,27.9,24.8,0.0,6.3,0.0,18.4,15.2,0.0,0.0,0.0,0.055,-4.3,-1.3,-5.6,0.0,
Nae'Qwan Tomlin,Undrafted,,,,523,2024,1,24,CLE,PF,5,1,63,14.4,0.489,0.313,0.344,15.9,20.1,18.1,4.4,0.0,1.4,5.1,26.1,0.1,0.1,0.1,0.093,-3.0,-2.4,-5.5,-0.1,
Nae'Qwan Tomlin,Undrafted,,,,439,2025,2,25,CLE,PF,2,0,7,34.6,0.615,0.25,0.5,15.2,16.3,15.7,0.0,6.7,13.6,0.0,28.5,0.0,0.0,0.1,0.382,0.3,5.3,5.6,0.0,
Naji Marshall,Undrafted,,,,3055,2020,1,23,NOP,SF,32,10,700,11.4,0.508,0.397,0.359,2.3,20.6,11.5,16.5,1.8,1.4,13.6,16.8,0.2,0.7,0.9,0.061,-2.1,0.8,-1.3,0.1,
Naji Marshall,Undrafted,,,,2391,2021,2,24,NOP,SF,55,4,735,12.3,0.505,0.39,0.346,5.6,16.0,10.7,12.3,2.2,1.0,12.9,20.8,0.0,0.7,0.8,0.05,-2.7,-0.5,-3.2,-0.2,
Naji Marshall,Undrafted,,,,1904,2022,3,25,NOP,SF,77,21,1792,11.4,0.539,0.382,0.306,3.0,14.6,8.8,14.4,1.5,0.7,13.0,17.8,0.5,2.0,2.5,0.068,-1.9,0.0,-1.9,0.1,
Naji Marshall,Undrafted,,,,1280,2023,4,26,NOP,SF,66,1,1257,12.7,0.576,0.409,0.234,4.8,16.4,10.6,13.6,1.9,0.9,13.8,16.3,1.0,1.6,2.6,0.1,-1.3,0.5,-0.7,0.4,
Naji Marshall,Undrafted,,,,711,2024,5,27,DAL,SF,69,31,1919,15.1,0.584,0.306,0.225,4.4,14.0,9.3,15.8,1.8,0.5,12.5,20.0,2.0,1.5,3.5,0.087,-0.3,-0.5,-0.8,0.6,
Naji Marshall,Undrafted,,,,113,2025,6,28,DAL,SF,10,0,245,14.6,0.598,0.348,0.565,3.0,15.0,9.1,14.1,2.5,0.0,8.5,16.2,0.4,0.4,0.8,0.15,-1.8,1.5,-0.3,0.1,
Nando De Colo,Undrafted,,,,6919,2012,1,25,SAS,SG,72,6,920,11.1,0.53,0.34,0.183,3.1,13.7,8.7,21.6,2.3,0.5,23.7,17.1,0.0,1.4,1.3,0.07,-2.4,1.2,-1.2,0.2,
Nando De Colo,Undrafted,,,,6453,2013,2,26,2TM,SG,47,3,494,13.1,0.526,0.346,0.229,3.3,13.3,8.4,19.7,2.3,0.9,17.2,18.6,0.3,0.7,1.0,0.1,-1.1,1.3,0.2,0.3,
Nassir Little,Drafted,2019.0,1,25,3578,2019,1,19,POR,PF,48,5,573,9.6,0.505,0.391,0.291,5.7,13.9,9.9,5.0,1.1,2.1,8.1,13.7,0.3,0.3,0.6,0.047,-2.9,-0.6,-3.5,-0.2,
Nassir Little,Drafted,2019.0,1,25,3038,2020,2,20,POR,PF,48,2,640,11.6,0.589,0.479,0.269,5.2,16.5,10.7,4.9,0.4,1.8,8.8,13.8,0.9,0.2,1.1,0.082,-1.1,-1.6,-2.7,-0.1,
Nassir Little,Drafted,2019.0,1,25,2408,2021,3,21,POR,SF,42,23,1088,13.5,0.575,0.489,0.298,5.7,18.7,11.9,7.4,1.1,3.3,10.1,15.8,1.2,0.6,1.7,0.076,-0.9,-0.6,-1.4,0.2,
Nassir Little,Drafted,2019.0,1,25,1889,2022,4,22,POR,SF,54,4,976,10.2,0.555,0.521,0.152,3.2,13.5,8.3,7.3,1.0,1.8,10.0,16.0,0.2,0.4,0.7,0.032,-1.6,-1.4,-3.0,-0.3,
Nassir Little,Drafted,2019.0,1,25,1298,2023,5,23,PHO,SF,45,2,458,9.9,0.572,0.565,0.161,3.6,14.3,9.3,6.1,1.1,1.9,9.5,13.9,0.3,0.4,0.7,0.074,-2.4,-0.6,-3.0,-0.1,
Nate Darling,Undrafted,,,,2857,2020,1,22,CHO,SG,7,0,26,8.2,0.541,1.0,0.429,4.1,0.0,2.1,5.1,0.0,3.8,10.7,15.4,0.0,0.0,0.0,0.038,-1.5,-2.5,-4.0,0.0,
Nate Hinton,Undrafted,,,,2962,2020,1,21,DAL,SG,21,0,93,10.4,0.442,0.452,0.238,1.2,9.4,5.3,12.4,3.7,2.0,9.7,24.4,-0.2,0.1,0.0,-0.015,-4.5,1.0,-3.4,0.0,
Nate Hinton,Undrafted,,,,2499,2021,2,22,IND,SG,2,0,2,-45.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,42.8,-0.1,0.0,-0.1,-1.231,-28.1,-14.5,-42.6,0.0,
Nate Hinton,Undrafted,,,,1378,2023,3,24,HOU,SG,15,0,75,17.6,0.585,0.538,0.192,9.9,21.7,15.7,18.6,1.9,2.5,9.6,17.7,0.2,0.1,0.3,0.187,1.9,1.7,3.6,0.1,
Nate Robinson,Undrafted,,,,8116,2010,1,26,2TM,PG,59,11,1013,10.0,0.507,0.532,0.117,1.9,8.6,5.5,17.8,1.5,0.3,14.7,21.9,-0.4,1.5,1.1,0.051,-2.5,-0.1,-2.6,-0.2,
Nate Robinson,Undrafted,,,,7654,2011,2,27,GSW,PG,51,9,1192,18.0,0.534,0.374,0.233,1.4,8.1,4.8,31.8,2.6,0.1,12.3,23.6,2.4,0.4,2.8,0.111,1.5,-1.1,0.4,0.7,
Nate Robinson,Undrafted,,,,7175,2012,3,28,CHI,PG,82,23,2086,17.4,0.54,0.378,0.183,1.6,8.6,5.1,31.4,2.2,0.4,12.6,25.1,3.5,2.4,5.9,0.136,2.5,0.3,2.8,2.5,6MOY-8
Nate Robinson,Undrafted,,,,6707,2013,4,29,DEN,PG,44,1,866,15.6,0.544,0.402,0.222,2.6,7.5,5.0,21.3,2.0,0.3,12.1,23.5,1.3,0.5,1.8,0.101,0.8,-0.3,0.6,0.6,
Nate Robinson,Undrafted,,,,6230,2014,5,30,2TM,PG,42,1,591,10.6,0.432,0.439,0.18,3.1,6.2,4.6,25.7,1.7,0.4,9.8,22.5,0.0,0.2,0.3,0.021,-1.8,-1.2,-3.0,-0.1,
Nate Robinson,Undrafted,,,,5741,2015,6,31,NOP,PG,2,1,23,2.6,0.0,1.0,0.0,0.0,0.0,0.0,21.8,2.2,0.0,0.0,1.9,0.0,0.0,0.0,0.038,-6.6,2.0,-4.6,0.0,
Nate Wolters,Drafted,2013.0,2,38,6806,2013,1,22,MIL,PG,58,31,1309,12.7,0.486,0.159,0.231,2.8,10.5,6.5,23.3,1.4,0.9,11.7,16.8,0.9,0.2,1.2,0.043,-0.8,-1.0,-1.8,0.1,
Nate Wolters,Drafted,2013.0,2,38,6325,2014,2,23,2TM,PG,21,0,247,4.6,0.352,0.123,0.105,3.7,11.9,7.8,12.2,1.7,0.6,17.9,13.3,-0.4,0.2,-0.2,-0.036,-6.0,0.2,-5.8,-0.2,
Nate Wolters,Drafted,2013.0,2,38,4852,2017,3,26,UTA,PG,5,0,19,-2.9,0.167,0.0,0.0,6.0,5.9,6.0,7.1,0.0,0.0,0.0,14.2,-0.1,0.0,-0.1,-0.137,-9.4,-3.4,-12.8,-0.1,
Nathan Knight,Undrafted,,,,3016,2020,1,23,ATL,PF,33,0,279,13.9,0.499,0.33,0.55,10.8,17.3,14.1,4.0,1.6,3.2,10.8,21.7,0.1,0.3,0.4,0.07,-2.6,-1.0,-3.7,-0.1,
Nathan Knight,Undrafted,,,,2430,2021,2,24,MIN,PF,37,2,267,18.7,0.603,0.148,0.682,12.5,21.8,17.1,11.9,1.2,2.9,13.6,20.7,0.6,0.3,1.0,0.171,-0.7,0.1,-0.6,0.1,
Nathan Knight,Undrafted,,,,1866,2022,3,25,MIN,C,38,0,291,14.5,0.655,0.272,0.704,8.6,12.8,10.8,6.1,1.6,1.8,16.5,18.7,0.4,0.3,0.7,0.116,-2.4,-0.8,-3.2,-0.1,
Nathan Mensah,Undrafted,,,,1261,2023,1,25,CHO,C,25,0,307,5.0,0.496,0.0,0.429,10.3,13.6,11.9,3.7,1.0,4.3,29.6,6.8,0.0,0.2,0.1,0.023,-8.7,-0.1,-8.8,-0.5,
Naz Mitrou-Long,Undrafted,,,,4683,2017,1,24,UTA,SG,1,0,1,133.8,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.1,0.0,0.1,2.712,199.4,42.7,242.2,0.0,
Naz Mitrou-Long,Undrafted,,,,4164,2018,2,25,UTA,SG,14,0,84,2.2,0.383,0.55,0.1,1.3,6.3,3.9,23.3,0.6,0.9,27.7,14.7,-0.2,0.1,-0.1,-0.046,-7.1,-1.6,-8.7,-0.1,
